Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
C2H5OH	Ethanol	259.76349290	5.4E-06			"15(13,2)-14(13,1),g+"	-4.38884	-4.73000	362.98460	CDMS
C2H5OH	Ethanol	259.76349290	5.4E-06			"15(13,3)-14(13,2),g+"	-4.38884	-4.73000	362.98460	CDMS
C2H5OH	Ethanol	259.77714280	2.7E-06			"15(9,6)-14(9,5),g+"	-3.98411	-4.16960	255.43425	CDMS
C2H5OH	Ethanol	259.77714280	2.7E-06			"15(9,7)-14(9,6),g+"	-3.98411	-4.16960	255.43425	CDMS
C2H5OH	Ethanol	259.77800210	7.3E-06			"15(14,1)-14(14,0),g+"	-4.67204	-5.06100	395.98616	CDMS
C2H5OH	Ethanol	259.77800210	7.3E-06			"15(14,2)-14(14,1),g+"	-4.67204	-5.06100	395.98616	CDMS
C2H5OH	Ethanol	259.81443740	2.4E-06			"15(8,8)-14(8,7),g+"	-3.93591	-4.09140	234.67450	CDMS
C2H5OH	Ethanol	259.81443750	2.4E-06			"15(8,7)-14(8,6),g+"	-3.93591	-4.09140	234.67450	CDMS
C2H5OH	Ethanol	259.84122080	4.7E-06			"32(5,28)-32(4,29),anti"	-3.93244	-4.11750	477.18609	CDMS
C2H5OH	Ethanol	259.85218460	2E-06			"15(6,10)-14(6,9),g-"	-3.88935	-4.00280	205.59225	CDMS
C2H5OH	Ethanol	259.85257320	2E-06			"15(6,9)-14(6,8),g-"	-3.88935	-4.00280	205.59227	CDMS
C2H5OH	Ethanol	259.88507170	2.2E-06			"15(7,9)-14(7,8),g+"	-3.89729	-4.02640	216.37077	CDMS
C2H5OH	Ethanol	259.88507860	2.2E-06			"15(7,8)-14(7,7),g+"	-3.89729	-4.02640	216.37077	CDMS
C2H5OH	Ethanol	260.00773560	9.3E-06			"25(2,24)-25(1,25),anti"	-4.40204	-4.39680	272.77536	CDMS
C2H5OH	Ethanol	260.01357890	2E-06			"15(6,10)-14(6,9),g+"	-3.86581	-3.97220	200.52742	CDMS
C2H5OH	Ethanol	260.01400090	2E-06			"15(6,9)-14(6,8),g+"	-3.86581	-3.97220	200.52744	CDMS
C2H5OH	Ethanol	260.04664360	1.9E-06			"15(3,13)-14(3,12),g-"	-3.83659	-3.90240	172.45857	CDMS
C2H5OH	Ethanol	260.04810590	1.48E-05			"24(7,18)-24(9,15),g+"	-6.47397	-6.62140	366.18791	CDMS
C2H5OH	Ethanol	260.05126560	7.4E-06			"28(6,22)-28(5,23),g+"	-5.90487	-6.09210	439.04791	CDMS
C2H5OH	Ethanol	260.05670170	1.48E-05			"24(7,17)-24(9,16),g+"	-6.47306	-6.62050	366.18832	CDMS
C2H5OH	Ethanol	260.09020080	3.6E-06			"15(1,14)-14(1,13),g+"	-3.75686	-3.80410	159.58352	CDMS
C2H5OH	Ethanol	260.10760930	2E-06			"15(5,11)-14(5,10),g-"	-3.86445	-3.95880	192.10366	CDMS
C2H5OH	Ethanol	260.12276150	2E-06			"15(5,10)-14(5,9),g-"	-3.86433	-3.95870	192.10511	CDMS
C2H5OH	Ethanol	260.14167800	2E-06			"15(3,13)-14(3,12),g+"	-3.79929	-3.85840	167.72319	CDMS
C2H5OH	Ethanol	260.23160700	1.05E-05			"28(6,22)-29(3,27),anti"	-6.59699	-6.70980	387.44068	CDMS
C2H5OH	Ethanol	260.24976110	1.9E-06			"15(5,11)-14(5,10),g+"	-3.83959	-3.92700	187.15415	CDMS
C2H5OH	Ethanol	260.26612720	1.9E-06			"15(5,10)-14(5,9),g+"	-3.83946	-3.92690	187.15566	CDMS
C2H5OH	Ethanol	260.30857520	8.1E-06			"13(2,11)-13(1,13),g-"	-5.06011	-5.14410	143.27889	CDMS
C2H5OH	Ethanol	260.38880760	7.4E-06			"21(5,16)-21(3,18),g+"	-7.13992	-7.21950	279.75277	CDMS
C2H5OH	Ethanol	260.39346240	1.19E-05			"30(9,22)-30(5,26),anti"	-7.07686	-7.31270	492.58560	CDMS
C2H5OH	Ethanol	260.43493460	1.15E-05			"27(5,22)-28(2,27),anti"	-6.85791	-6.93370	350.91850	CDMS
C2H5OH	Ethanol	260.43755420	6.2E-06			"7(1,6)-6(0,6),g-"	-4.26274	-4.52030	86.69747	CDMS
C2H5OH	Ethanol	260.45772630	1.9E-06			"15(4,12)-14(4,11),g-"	-3.84531	-3.92430	181.09893	CDMS
C2H5OH	Ethanol	260.47435770	1.85E-05			"26(1,25)-27(3,24),g+"	-7.06484	-7.15270	348.09951	CDMS
C2H5OH	Ethanol	260.48407250	8.8E-06			"9(2,7)-8(1,8),g-"	-7.37895	-7.55930	104.22325	CDMS
C2H5OH	Ethanol	260.54504040	7.7E-06			"12(10,2)-13(9,5),g-"	-7.29320	-7.56440	249.24131	CDMS
C2H5OH	Ethanol	260.54504040	7.7E-06			"12(10,3)-13(9,4),g-"	-7.29320	-7.56440	249.24131	CDMS
C2H5OH	Ethanol	260.55459860	7.5E-06			"12(3,9)-12(1,12),g+"	-6.19853	-6.30140	132.95460	CDMS
C2H5OH	Ethanol	260.59133030	1.9E-06			"15(4,12)-14(4,11),g+"	-3.81680	-3.88900	176.26124	CDMS
C2H5OH	Ethanol	260.62730090	9.3E-06			"31(4,28)-30(5,25),anti"	-4.73102	-4.87410	437.92769	CDMS
C2H5OH	Ethanol	260.70477020	1.57E-05			"17(14,3)-18(13,5),g+"	-5.72913	-6.10660	423.41434	CDMS
C2H5OH	Ethanol	260.70477020	1.57E-05			"17(14,4)-18(13,6),g+"	-5.72913	-6.10660	423.41434	CDMS
C2H5OH	Ethanol	260.71036550	1.03E-05			"24(7,17)-25(4,21),g+"	-7.29139	-7.43990	366.18832	CDMS
C2H5OH	Ethanol	260.79686780	1.9E-06			"15(4,11)-14(4,10),g-"	-3.84370	-3.92330	181.13823	CDMS
C2H5OH	Ethanol	260.96098870	1.9E-06			"15(4,11)-14(4,10),g+"	-3.81483	-3.88770	176.30401	CDMS
C2H5OH	Ethanol	261.06702780	1.67E-05			"14(13,1)-15(12,3),g+"	-6.08550	-6.43970	350.51792	CDMS
C2H5OH	Ethanol	261.06702780	1.67E-05			"14(13,2)-15(12,4),g+"	-6.08550	-6.43970	350.51792	CDMS
C2H5OH	Ethanol	261.18403970	8.7E-06			"17(4,14)-17(2,15),g+"	-6.25089	-6.31120	203.79064	CDMS
C2H5OH	Ethanol	261.20187310	8.8E-06			"18(4,15)-18(1,17),g+"	-5.85884	-5.91680	218.81329	CDMS
C2H5OH	Ethanol	261.24411020	5E-06			"13(2,12)-12(1,11),g-"	-5.82039	-5.90350	141.61681	CDMS
C2H5OH	Ethanol	261.28232320	6E-06			"20(3,18)-19(4,16),g-"	-4.66418	-4.71880	247.21361	CDMS
C2H5OH	Ethanol	261.28630620	2.5E-06			"15(1,14)-14(1,13),g-"	-3.74629	-3.80230	164.29655	CDMS
C2H5OH	Ethanol	261.29572300	3.8E-05			"12(11,1)-13(12,2),g+"	-7.04619	-7.34780	269.40739	CDMS
C2H5OH	Ethanol	261.29572300	3.8E-05			"12(11,2)-13(12,1),g+"	-7.04619	-7.34780	269.40739	CDMS
C2H5OH	Ethanol	261.39598380	6.3E-06			"8(3,5)-7(1,7),g+"	-6.97635	-7.19720	97.80572	CDMS
C2H5OH	Ethanol	261.44531400	7.9E-06			"12(3,9)-12(1,12),g-"	-5.85546	-5.96660	137.66290	CDMS
C2H5OH	Ethanol	261.58113390	1.59E-05			"22(8,15)-22(10,13),g-"	-6.46872	-6.63290	350.48490	CDMS
C2H5OH	Ethanol	261.58119100	1.59E-05			"22(8,14)-22(10,12),g-"	-6.46872	-6.63290	350.48490	CDMS
C2H5OH	Ethanol	261.65699830	5.6E-06			"9(2,7)-8(1,8),g+"	-6.37865	-6.55410	99.51961	CDMS
C2H5OH	Ethanol	261.67421840	1.12E-05			"24(6,18)-25(3,22),g-"	-6.81743	-6.95200	355.47390	CDMS
C2H5OH	Ethanol	261.73802100	2.3E-05			"18(12,6)-17(10,8),anti"	-6.71889	-6.93010	324.07416	CDMS
C2H5OH	Ethanol	261.73802100	2.3E-05			"18(12,7)-17(10,7),anti"	-6.71889	-6.93010	324.07416	CDMS
C2H5OH	Ethanol	261.81593610	6.2E-06			"28(3,26)-28(2,27),anti"	-4.14058	-4.20320	350.98478	CDMS
C2H5OH	Ethanol	262.15424430	5.2E-06			"13(2,12)-12(1,11),anti"	-4.02392	-4.02070	80.96025	CDMS
C2H5OH	Ethanol	262.32582940	8.9E-06			"27(1,26)-27(1,27),g+"	-7.23113	-7.33740	369.84944	CDMS
C2H5OH	Ethanol	262.35802400	8.9E-06			"27(1,26)-27(0,27),g+"	-6.39838	-6.50470	369.84940	CDMS
C2H5OH	Ethanol	262.43707160	4.7E-06			"28(6,22)-28(5,23),anti"	-3.89440	-4.01080	387.44063	CDMS
C2H5OH	Ethanol	262.43974730	6.6E-06			"25(5,21)-24(6,19),g-"	-4.70234	-4.83180	363.08945	CDMS
C2H5OH	Ethanol	262.55015380	1.99E-05			"33(4,30)-32(0,32),anti"	-6.55481	-6.75300	492.30106	CDMS
C2H5OH	Ethanol	262.55218120	7.3E-06			"15(13,2)-14(13,1),anti"	-7.22288	-7.49550	312.50568	CDMS
C2H5OH	Ethanol	262.55218120	7.3E-06			"15(13,3)-14(13,2),anti"	-7.22288	-7.49550	312.50568	CDMS
C2H5OH	Ethanol	262.55975780	5.9E-06			"15(12,3)-14(12,2),anti"	-7.06144	-7.28880	281.22870	CDMS
C2H5OH	Ethanol	262.55975780	5.9E-06			"15(12,4)-14(12,3),anti"	-7.06144	-7.28880	281.22870	CDMS
C2H5OH	Ethanol	262.57293200	5E-06			"15(11,4)-14(11,3),anti"	-6.94089	-7.12660	252.44238	CDMS
C2H5OH	Ethanol	262.57293200	5E-06			"15(11,5)-14(11,4),anti"	-6.94089	-7.12660	252.44238	CDMS
C2H5OH	Ethanol	262.57582260	9.6E-06			"27(1,26)-27(1,27),g-"	-5.46752	-5.58100	374.54872	CDMS
C2H5OH	Ethanol	262.59993020	4.4E-06			"15(10,5)-14(10,4),anti"	-6.86321	-7.01090	226.15144	CDMS
C2H5OH	Ethanol	262.59993020	4.4E-06			"15(10,6)-14(10,5),anti"	-6.86321	-7.01090	226.15144	CDMS
C2H5OH	Ethanol	262.61082980	9.5E-06			"27(1,26)-27(0,27),g-"	-6.69827	-6.81180	374.54867	CDMS
C2H5OH	Ethanol	262.63236560	9.5E-06			"16(2,14)-15(1,14),g+"	-4.52691	-4.57620	176.90104	CDMS
C2H5OH	Ethanol	262.64245840	3.9E-06			"15(9,6)-14(9,5),anti"	-6.80439	-6.91770	202.35912	CDMS
C2H5OH	Ethanol	262.64245840	3.9E-06			"15(9,7)-14(9,6),anti"	-6.80439	-6.91770	202.35912	CDMS
C2H5OH	Ethanol	262.70881850	3.7E-06			"15(8,7)-14(8,6),anti"	-6.76050	-6.84310	181.06985	CDMS
C2H5OH	Ethanol	262.70886360	3.6E-06			"15(8,8)-14(8,7),anti"	-6.76080	-6.84340	181.06985	CDMS
C2H5OH	Ethanol	262.81502250	3.4E-06			"15(7,9)-14(7,8),anti"	-6.72801	-6.78360	162.28915	CDMS
C2H5OH	Ethanol	262.81504940	3.4E-06			"15(7,8)-14(7,7),anti"	-6.72801	-6.78360	162.28915	CDMS
C2H5OH	Ethanol	262.82776130	4.7E-06			"28(6,22)-28(5,23),g-"	-5.97635	-6.17520	443.96038	CDMS
C2H5OH	Ethanol	262.84187450	3.8E-06			"16(0,16)-15(1,15),g-"	-5.97052	-6.01170	171.06271	CDMS
C2H5OH	Ethanol	262.86136500	2.1E-06			"16(0,16)-15(1,15),g+"	-5.83981	-5.87430	166.41925	CDMS
C2H5OH	Ethanol	262.95574080	4.6E-06			"8(3,6)-7(2,5),g+"	-6.06155	-6.28490	97.78734	CDMS
C2H5OH	Ethanol	262.98918740	3.3E-06			"15(6,10)-14(6,9),anti"	-6.70308	-6.73540	146.02512	CDMS
C2H5OH	Ethanol	262.98987330	3.3E-06			"15(6,9)-14(6,8),anti"	-6.70308	-6.73540	146.02515	CDMS
C2H5OH	Ethanol	263.00157940	6.7E-06			"19(7,12)-20(5,15),g-"	-6.92099	-7.04720	279.73788	CDMS
C2H5OH	Ethanol	263.03525540	9.5E-06			"18(5,13)-19(1,18),g-"	-7.21853	-7.30230	234.58750	CDMS
C2H5OH	Ethanol	263.05973270	3.2E-06			"15(3,13)-14(3,12),anti"	-6.66340	-6.64700	112.28681	CDMS
C2H5OH	Ethanol	263.07759640	7.6E-06			"9(4,6)-9(1,8),g+"	-6.99299	-7.19140	113.78702	CDMS
C2H5OH	Ethanol	263.16560030	1.02E-05			"22(2,20)-22(1,22),g+"	-5.87269	-5.93190	276.20001	CDMS
C2H5OH	Ethanol	263.18668210	8.3E-06			"13(2,12)-12(1,11),g+"	-6.69550	-6.77500	136.94679	CDMS
C2H5OH	Ethanol	263.21537720	3.3E-06			"15(1,14)-14(1,13),anti"	-6.65590	-6.62760	103.89680	CDMS
C2H5OH	Ethanol	263.28496680	3.2E-06			"15(5,11)-14(5,10),anti"	-6.68398	-6.69690	132.29114	CDMS
C2H5OH	Ethanol	263.30923340	3.2E-06			"15(5,10)-14(5,9),anti"	-6.68384	-6.69680	132.29345	CDMS
C2H5OH	Ethanol	263.39069330	1.49E-05			"24(7,18)-25(8,17),g+"	-7.36784	-7.52070	366.18790	CDMS
C2H5OH	Ethanol	263.40064530	1.52E-05			"24(7,17)-25(8,18),g+"	-7.34773	-7.50060	366.18838	CDMS
C2H5OH	Ethanol	263.43318690	1.25E-05			"26(8,19)-27(9,19),g-"	-6.71950	-6.93360	431.98535	CDMS
C2H5OH	Ethanol	263.43331180	1.25E-05			"26(8,18)-27(9,18),g-"	-6.72030	-6.93440	431.98536	CDMS
C2H5OH	Ethanol	263.43719880	9.9E-06			"32(4,29)-31(5,26),anti"	-4.77205	-4.94490	464.71563	CDMS
C2H5OH	Ethanol	263.47116630	8.9E-06			"27(2,26)-27(1,27),g+"	-6.38670	-6.49490	369.90441	CDMS
C2H5OH	Ethanol	263.47248960	2E-06			"15(3,12)-14(3,11),g-"	-3.82256	-3.89470	172.99016	CDMS
C2H5OH	Ethanol	263.50336090	8.9E-06			"27(2,26)-27(0,27),g+"	-7.21395	-7.32220	369.90437	CDMS
C2H5OH	Ethanol	263.51576520	6.7E-06			"19(7,13)-20(5,16),g-"	-6.91956	-7.04660	279.73781	CDMS
C2H5OH	Ethanol	263.63225160	6.8E-06			"27(6,21)-27(5,22),g+"	-5.88083	-6.05550	415.64008	CDMS
C2H5OH	Ethanol	263.67101970	3.2E-06			"15(4,12)-14(4,11),anti"	-6.66946	-6.66680	121.09850	CDMS
C2H5OH	Ethanol	263.69548160	5E-06			"13(3,11)-12(2,11),g+"	-4.31577	-4.40570	143.58229	CDMS
C2H5OH	Ethanol	263.73851710	7.2E-06			"30(3,28)-30(2,29),g-"	-6.50367	-6.69360	457.12783	CDMS
C2H5OH	Ethanol	263.80319660	9.4E-06			"27(2,26)-27(1,27),g-"	-6.70036	-6.81590	374.60762	CDMS
C2H5OH	Ethanol	263.80392600	8E-06			"15(4,12)-15(3,12),g-"	-4.53849	-4.62290	181.09896	CDMS
C2H5OH	Ethanol	263.81292500	9.4E-06			"23(1,23)-22(2,21),g-"	-5.06748	-5.11680	281.69415	CDMS
C2H5OH	Ethanol	263.83820380	9.4E-06			"27(2,26)-27(0,27),g-"	-5.46330	-5.57890	374.60757	CDMS
C2H5OH	Ethanol	263.85423940	8.4E-06			"30(3,28)-30(2,29),g+"	-6.09400	-6.27730	452.41503	CDMS
C2H5OH	Ethanol	263.85489520	8.1E-06			"31(5,27)-30(6,24),anti"	-4.51972	-4.68570	450.13286	CDMS
C2H5OH	Ethanol	263.90610620	1.14E-05			"33(4,30)-32(5,27),anti"	-4.83882	-5.03920	492.30111	CDMS
C2H5OH	Ethanol	263.91705870	8.9E-06			"22(0,22)-21(1,20),g-"	-5.05088	-5.09300	263.56036	CDMS
C2H5OH	Ethanol	264.07742890	6.8E-06			"26(4,22)-25(5,21),g-"	-6.04096	-6.17470	375.76318	CDMS
C2H5OH	Ethanol	264.16191370	3.2E-06			"15(4,11)-14(4,10),anti"	-6.66749	-6.66570	121.15558	CDMS
C2H5OH	Ethanol	264.17398850	5.4E-06			"16(3,13)-16(2,15),g-"	-4.54231	-4.60800	186.51015	CDMS
C2H5OH	Ethanol	264.17420920	1.59E-05			"23(7,17)-23(9,14),g+"	-6.52752	-6.67080	346.19674	CDMS
C2H5OH	Ethanol	264.17895790	1.59E-05			"23(7,16)-23(9,15),g+"	-6.52712	-6.67040	346.19682	CDMS
C2H5OH	Ethanol	264.19541420	2E-06			"16(1,16)-15(1,15),g+"	-3.78217	-3.81890	166.48327	CDMS
C2H5OH	Ethanol	264.21913390	4.1E-06			"8(3,6)-7(2,5),g-"	-6.02431	-6.25660	102.55611	CDMS
C2H5OH	Ethanol	264.22161540	7.6E-06			"30(3,28)-30(1,29),g-"	-5.23769	-5.42840	457.12785	CDMS
C2H5OH	Ethanol	264.26661270	4.8E-06			"5(4,2)-4(3,1),g+"	-5.83992	-6.24150	88.84489	CDMS
C2H5OH	Ethanol	264.27254390	4.8E-06			"5(4,1)-4(3,2),g+"	-5.83981	-6.24140	88.84489	CDMS
C2H5OH	Ethanol	264.29762400	8.4E-06			"30(3,28)-30(1,29),g+"	-7.23749	-7.42150	452.41516	CDMS
C2H5OH	Ethanol	264.32160920	2.2E-06			"16(1,16)-15(1,15),g-"	-3.79133	-3.83500	171.13373	CDMS
C2H5OH	Ethanol	264.39236930	1.32E-05			"31(4,27)-31(2,29),g+"	-5.94199	-6.17360	494.86980	CDMS
C2H5OH	Ethanol	264.39407630	5.7E-06			"31(4,28)-31(3,29),anti"	-3.99782	-4.14700	437.92761	CDMS
C2H5OH	Ethanol	264.42646040	6.8E-06			"33(3,30)-33(2,31),anti"	-4.01473	-4.21440	491.23634	CDMS
C2H5OH	Ethanol	264.46600450	9.6E-06			"18(5,13)-19(2,18),anti"	-6.83055	-6.83080	175.30624	CDMS
C2H5OH	Ethanol	264.66198980	3.2E-06			"16(0,16)-15(1,15),anti"	-3.72835	-3.68450	110.30250	CDMS
C2H5OH	Ethanol	264.67635310	2E-06			"16(0,16)-15(0,15),g+"	-3.77959	-3.81700	166.41931	CDMS
C2H5OH	Ethanol	264.73749940	7.7E-06			"16(4,13)-16(2,14),g+"	-6.83022	-6.90130	189.60656	CDMS
C2H5OH	Ethanol	264.83524670	8.5E-06			"19(4,16)-19(1,18),g+"	-5.68317	-5.74710	234.67389	CDMS
C2H5OH	Ethanol	264.83579540	1.16E-05			"17(5,12)-18(2,16),g-"	-7.19062	-7.27970	219.58709	CDMS
C2H5OH	Ethanol	264.87426620	7.2E-06			"12(3,9)-12(0,12),g+"	-7.36444	-7.47430	132.95458	CDMS
C2H5OH	Ethanol	264.91120090	2.5E-06			"15(3,12)-14(3,11),g+"	-3.78593	-3.85380	168.43826	CDMS
C2H5OH	Ethanol	264.91559220	2.3E-06			"16(0,16)-15(0,15),g-"	-3.78278	-3.82730	171.06267	CDMS
C2H5OH	Ethanol	264.92266000	7.4E-06			"28(6,23)-27(7,21),g-"	-4.70875	-4.91090	443.90711	CDMS
C2H5OH	Ethanol	264.97878830	9.9E-06			"6(6,0)-7(5,2),g-"	-5.85350	-6.23360	123.33570	CDMS
C2H5OH	Ethanol	264.97880040	9.9E-06			"6(6,1)-7(5,3),g-"	-5.85350	-6.23360	123.33570	CDMS
C2H5OH	Ethanol	264.99264760	1.15E-05			"24(12,12)-25(11,14),g-"	-5.00355	-5.33450	487.43073	CDMS
C2H5OH	Ethanol	264.99264760	1.15E-05			"24(12,13)-25(11,15),g-"	-5.00355	-5.33450	487.43073	CDMS
C2H5OH	Ethanol	265.12090530	6.7E-06			"9(2,7)-8(2,7),g-"	-6.76805	-6.95590	104.22335	CDMS
C2H5OH	Ethanol	265.14727790	7.1E-06			"17(4,14)-17(3,14),g-"	-4.44900	-4.52270	208.61432	CDMS
C2H5OH	Ethanol	265.18189670	8.9E-06			"12(3,9)-12(0,12),g-"	-6.09663	-6.21380	137.66295	CDMS
C2H5OH	Ethanol	265.23011450	2.5E-06			"15(2,13)-14(2,12),g-"	-3.94250	-4.01010	167.90021	CDMS
C2H5OH	Ethanol	265.41162030	8.4E-06			"17(2,15)-16(2,15),g+"	-6.30931	-6.35830	191.25567	CDMS
C2H5OH	Ethanol	265.49240040	6.4E-06			"8(5,3)-7(4,3),g+"	-4.10967	-4.36530	117.26723	CDMS
C2H5OH	Ethanol	265.49422030	6.4E-06			"8(5,4)-7(4,4),g+"	-4.10957	-4.36520	117.26718	CDMS
C2H5OH	Ethanol	265.59091090	1.01E-05			"27(6,21)-28(3,26),anti"	-6.58453	-6.68720	363.73116	CDMS
C2H5OH	Ethanol	265.60470270	7.8E-06			"10(4,6)-11(1,10),g-"	-7.03911	-7.21720	126.97436	CDMS
C2H5OH	Ethanol	265.61285450	9.1E-06			"24(14,10)-25(13,13),anti"	-4.91631	-5.26280	497.47531	CDMS
C2H5OH	Ethanol	265.61285450	9.1E-06			"24(14,11)-25(13,12),anti"	-4.91631	-5.26280	497.47531	CDMS
C2H5OH	Ethanol	265.77353640	3.2E-06			"16(1,16)-15(1,15),anti"	-6.63069	-6.58870	110.35585	CDMS
C2H5OH	Ethanol	265.80173530	2.22E-05			"19(10,9)-18(12,6),g+"	-7.30634	-7.51970	336.83080	CDMS
C2H5OH	Ethanol	265.80173530	2.22E-05			"19(10,10)-18(12,7),g+"	-7.30634	-7.51970	336.83080	CDMS
C2H5OH	Ethanol	265.85818290	1.75E-05			"21(8,14)-21(10,12),g-"	-6.50106	-6.66540	332.19615	CDMS
C2H5OH	Ethanol	265.85820960	1.75E-05			"21(8,13)-21(10,11),g-"	-6.50106	-6.66540	332.19615	CDMS
C2H5OH	Ethanol	265.92870660	2.73E-05			"15(10,5)-16(11,6),g+"	-7.04066	-7.26970	278.64734	CDMS
C2H5OH	Ethanol	265.92870660	2.73E-05			"15(10,6)-16(11,5),g+"	-7.04066	-7.26970	278.64734	CDMS
C2H5OH	Ethanol	265.99097630	7.3E-06			"28(6,22)-27(7,20),g-"	-4.70326	-4.90720	443.96040	CDMS
C2H5OH	Ethanol	266.00155290	7.3E-06			"11(3,8)-11(0,11),anti"	-5.50148	-5.55380	66.94537	CDMS
C2H5OH	Ethanol	266.01040230	2.1E-06			"16(1,16)-15(0,15),g+"	-5.82316	-5.86280	166.48333	CDMS
C2H5OH	Ethanol	266.01355470	9.7E-06			"13(5,9)-14(2,12),anti"	-7.06706	-7.10900	107.86690	CDMS
C2H5OH	Ethanol	266.02409120	2.4E-06			"15(2,13)-14(2,12),g+"	-3.77647	-3.83870	163.31262	CDMS
C2H5OH	Ethanol	266.10200160	6E-06			"5(2,4)-4(1,4),g-"	-4.30616	-4.69630	78.91082	CDMS
C2H5OH	Ethanol	266.20162750	3.2E-06			"16(0,16)-15(0,15),anti"	-6.62898	-6.58760	110.30258	CDMS
C2H5OH	Ethanol	266.22283620	9.2E-06			"9(7,2)-10(6,4),g-"	-5.38753	-5.65680	159.25025	CDMS
C2H5OH	Ethanol	266.22284080	9.2E-06			"9(7,3)-10(6,5),g-"	-5.38753	-5.65680	159.25025	CDMS
C2H5OH	Ethanol	266.25071710	6.8E-06			"29(2,27)-29(1,28),anti"	-4.13181	-4.22080	374.61703	CDMS
C2H5OH	Ethanol	266.27146230	4.2E-06			"27(6,21)-27(5,22),g-"	-5.97406	-6.16010	420.56782	CDMS
C2H5OH	Ethanol	266.32872480	4.5E-06			"5(4,2)-4(3,1),g-"	-5.81545	-6.22740	93.72581	CDMS
C2H5OH	Ethanol	266.33366510	4.5E-06			"5(4,1)-4(3,2),g-"	-5.81555	-6.22750	93.72590	CDMS
C2H5OH	Ethanol	266.33485070	1.14E-05			"29(9,20)-28(7,21),anti"	-6.81496	-7.03830	467.32567	CDMS
C2H5OH	Ethanol	266.39029030	9.3E-06			"21(13,8)-22(12,11),anti"	-4.96002	-5.23170	405.75460	CDMS
C2H5OH	Ethanol	266.39029030	9.3E-06			"21(13,9)-22(12,10),anti"	-4.96002	-5.23170	405.75460	CDMS
C2H5OH	Ethanol	266.39532690	4.1E-06			"16(1,16)-15(0,15),g-"	-5.92661	-5.97360	171.13369	CDMS
C2H5OH	Ethanol	266.40124080	1.15E-05			"29(9,21)-28(7,22),anti"	-6.86956	-7.09300	467.32540	CDMS
C2H5OH	Ethanol	266.48229680	1.02E-05			"28(5,24)-28(4,24),g-"	-4.36646	-4.55210	430.77721	CDMS
C2H5OH	Ethanol	266.51400930	7.9E-06			"8(4,5)-8(1,7),g+"	-7.22641	-7.46780	106.30120	CDMS
C2H5OH	Ethanol	266.51623100	6.6E-06			"25(5,20)-24(6,18),g-"	-4.67999	-4.81630	363.29473	CDMS
C2H5OH	Ethanol	266.56694340	1.03E-05			"21(11,10)-22(10,12),g-"	-5.02798	-5.29450	401.99850	CDMS
C2H5OH	Ethanol	266.56694340	1.03E-05			"21(11,11)-22(10,13),g-"	-5.02798	-5.29450	401.99850	CDMS
C2H5OH	Ethanol	266.61912600	6.3E-06			"26(6,20)-26(5,21),g+"	-5.86401	-6.02690	393.08153	CDMS
C2H5OH	Ethanol	266.96221380	1.75E-05			"21(8,14)-22(9,13),g+"	-7.10124	-7.25980	326.98519	CDMS
C2H5OH	Ethanol	266.96224680	1.75E-05			"21(8,13)-22(9,14),g+"	-7.10124	-7.25980	326.98520	CDMS
C2H5OH	Ethanol	266.97191240	4.4E-06			"27(6,21)-27(5,22),anti"	-3.87873	-3.98360	363.73125	CDMS
C2H5OH	Ethanol	267.07954270	7.7E-06			"18(12,6)-19(11,9),anti"	-5.02700	-5.24680	324.07412	CDMS
C2H5OH	Ethanol	267.07954270	7.7E-06			"18(12,7)-19(11,8),anti"	-5.02700	-5.24680	324.07412	CDMS
C2H5OH	Ethanol	267.10445770	1.96E-05			"23(3,21)-24(5,20),g+"	-6.84700	-6.92390	297.10670	CDMS
C2H5OH	Ethanol	267.14027590	8.4E-06			"12(8,4)-13(7,6),g-"	-5.21621	-5.43410	205.07948	CDMS
C2H5OH	Ethanol	267.14027720	8.4E-06			"12(8,5)-13(7,7),g-"	-5.21621	-5.43410	205.07948	CDMS
C2H5OH	Ethanol	267.28065540	1E-05			"30(4,27)-29(5,24),g+"	-6.41375	-6.61910	463.85797	CDMS
C2H5OH	Ethanol	267.29468720	5.4E-06			"8(3,6)-7(2,5),anti"	-4.05219	-4.20110	41.55847	CDMS
C2H5OH	Ethanol	267.30974330	1.67E-05			"25(4,21)-26(6,21),g-"	-7.36175	-7.48540	353.67611	CDMS
C2H5OH	Ethanol	267.31317410	3.3E-06			"16(1,16)-15(0,15),anti"	-3.71483	-3.67530	110.35593	CDMS
C2H5OH	Ethanol	267.39533540	9.4E-06			"18(10,8)-19(9,10),g-"	-5.06605	-5.28980	326.45967	CDMS
C2H5OH	Ethanol	267.39533550	9.4E-06			"18(10,9)-19(9,11),g-"	-5.06605	-5.28980	326.45967	CDMS
C2H5OH	Ethanol	267.45585460	3.2E-06			"15(3,12)-14(3,11),anti"	-6.64456	-6.63620	112.97849	CDMS
C2H5OH	Ethanol	267.57322240	8.4E-06			"15(9,6)-16(8,8),g-"	-5.12365	-5.32950	260.81783	CDMS
C2H5OH	Ethanol	267.57322270	8.4E-06			"15(9,7)-16(8,9),g-"	-5.12365	-5.32950	260.81783	CDMS
